id,start,first_token,end,status
bed30985-482b-41bc-8ce8-b6873fa14420,49427.421,49427.843,49435.265,200
c2ee9935-d09c-4ca1-b0bc-a655949563a1,49435.281,49436.015,49471.734,200
5c7706a6-0aeb-46a1-92d0-d2e23e706e7b,49471.734,49472.234,49504.984,200
b22cf36f-1213-484e-91ec-415ddcbcd5e4,49505.062,49505.734,49542.5,200
767d0546-662e-4048-b107-0bdbd1f031a9,49542.515,49543.265,49580.468,200
9f0e1da7-75fe-40da-9f76-5dbb0d659d6b,49580.484,49581.25,49618.281,200
f5c368af-b960-43ad-a622-aae5d5361f4c,49618.296,49619.046,49645.593,200
3371a996-4bde-4e37-b9ef-c6db523c5878,49645.593,49646.234,49683.078,200
bdf6794e-aad7-42d4-b33d-458a5bbe2244,49683.078,49683.703,49693.75,200
a1c8256d-e1f3-4549-83ee-a995d4fbe3a5,49693.765,49694.312,49732.5,200
f98b686a-d62e-42b2-9f5a-d2dd32e0d666,49427.421,49427.843,49436.5,200
24cd244e-5c44-49ed-b745-4a2b4812d4f1,49436.5,49437.062,49472.765,200
8fe5e858-266e-4d97-a498-7aa4d406ad49,49472.796,49473.562,49489.562,200
d164e2dc-58ac-489f-b86d-df7a43c68347,49489.562,49490.203,49506.218,200
872e6cc4-d804-415e-969b-e545d2ef82d9,49506.296,49507.015,49543.765,200
40ff5856-1692-488a-a344-8b043138ceda,49543.781,49544.328,49581.5,200
6841241e-542d-421c-8a22-854356483a7a,49581.5,49582.046,49619.046,200
dac1a35e-5c6e-4aef-85d7-56e751cea225,49619.046,49619.593,49656.687,200
c10e01f2-49c4-4149-ad4c-323eb264cc16,49656.687,49657.234,49694.578,200
71abc82b-3a88-4fc2-9afc-e93e3d084786,49694.578,49695.14,49733.343,200
80cbba74-73b8-4035-b60e-a27615d01641,49427.406,49427.843,49463.375,200
2139703a-fbd7-4076-9649-d08b3fee2fbe,49463.406,49463.921,49499.453,200
857fec54-8e2c-4e3d-886e-d3feee8d1b27,49499.5,49500.031,49536.062,200
f9f1933e-0b0c-46cf-adab-beb9b2f760f0,49536.078,49536.812,49573.453,200
ddc280bd-59cb-49e0-84d3-0f016f0ae147,49573.468,49574.171,49580.187,200
a862a6d9-1a9b-4070-97cc-ecd4d63d2cd5,49580.218,49580.984,49618.031,200
e7d188fd-37b0-4a42-9e9b-b3c0337d5cdc,49618.046,49618.796,49655.89,200
737f85da-bfdb-4992-95e3-4c592aa60045,49655.906,49656.437,49693.75,200
fa85837c-c760-40d8-993f-c34aa59260cd,49693.765,49694.312,49703.14,200
a94b1a3e-520f-428c-8b5a-927cdf18ad7b,49703.156,49703.75,49738.296,200
2688e548-c7e7-4ea7-a693-5a5722fc40ff,49427.5,49428.046,49463.671,200
c0ef4120-5d86-4bcd-88c8-e1188ad3b955,49463.734,49464.296,49500.125,200
cda6240d-2895-4737-93ae-f4d543704c37,49500.234,49500.859,49537.687,200
1729b09d-5be8-43ea-9921-dd3e5f975c4f,49537.703,49538.25,49575.468,200
98340355-ba1f-44b8-aa0a-0938e95fcf5f,49575.515,49576.109,49580.718,200
ebb8cf1d-1082-464f-82d7-f7f8d1b31741,49580.718,49581.25,49618.281,200
df16b42d-f335-4b30-bf66-3a3730d5fd75,49618.281,49619.046,49628.64,200
16e89a51-4c6b-4179-8e27-115468b8b053,49628.64,49629.25,49666.296,200
ff7a25d9-ee38-4371-b876-eccddd305d90,49666.296,49666.89,49704.359,200
d46400c2-c1a1-40b7-8b7d-ef45a3417b2f,49704.375,49704.984,49742.984,200
889061e6-c90c-48e2-a6f9-4afb6223c4f5,49427.468,49428.046,49463.671,200
a20368ea-fe88-431f-8fe9-2d5f550ca8ff,49463.75,49464.296,49472.234,200
0a93f7c0-50bb-4adf-825f-3406a77fba3f,49472.25,49472.796,49508.671,200
cd396b01-df7d-465e-bfd5-da01df943efb,49508.671,49509.218,49546.015,200
a007872e-6934-484b-a4d4-d6c95fe94add,49546.015,49546.562,49568.218,200
1b95a585-06fc-4ed9-aa7f-15e9645001a3,49568.218,49568.875,49605.375,200
75064c46-e883-4a71-9ed9-27e523cbcd3f,49605.39,49606.015,49643.078,200
133b72a0-01c3-44aa-a110-0819f480d55c,49643.078,49643.703,49680.546,200
7c9436ce-69c6-427d-8c94-fdc55da1aefe,49680.562,49681.187,49718.625,200
a318e929-0356-4d09-9c1c-d0bed098c436,49718.625,49719.25,49743.234,200
565e9615-f915-4644-9360-19683c114066,49427.406,49427.843,49463.375,200
199e0c99-0ab5-4660-9cc9-f910dbd90d25,49463.406,49463.921,49486.375,200
4bc7c7ca-b1dd-4e29-9dc1-7b909298cf81,49486.39,49487.0,49523.109,200
a88e8322-8bea-4709-9d5f-e82b6fcd13e3,49523.109,49523.734,49560.531,200
1c4fb609-8f5d-477f-b4ea-4292cce48043,49560.546,49561.14,49586.562,200
d59cdb52-4ed2-408c-a8dc-2f925e9d88b0,49586.562,49587.156,49624.187,200
803616d4-1726-4aaf-ae98-ee9864f1ff59,49624.203,49624.765,49661.828,200
fc218655-5df8-48ef-9331-3d357e0a00d4,49661.843,49662.437,49666.875,200
e0f8bea4-7a7a-4fd6-8de3-8e4def19b2f3,49666.89,49667.484,49704.984,200
bf840829-db6d-4c65-8d1d-f24c29a6f1d4,49705.0,49705.546,49743.515,200
846d5b28-6836-474b-a827-c1725c6ac120,49427.437,49427.843,49463.437,200
c60170a7-aa56-4a3c-8020-53efc21be3fb,49463.5,49464.078,49499.796,200
42d6779f-2b9a-4457-a7df-5fe519e8bfaa,49499.843,49500.312,49536.859,200
dd397f13-41fc-493c-8e3e-768ddc044e0f,49536.875,49537.5,49545.453,200
ddbe0fc3-4546-471c-a5be-e67fb9a07f9f,49545.484,49546.015,49583.14,200
c3ff2f45-a626-432e-bc1e-5c9baf97c1cb,49583.171,49583.718,49620.734,200
90021824-d344-4fa9-96a7-a22ccae94feb,49620.734,49621.328,49658.39,200
b66eed5f-7d41-41a7-be93-f2bdd01fa303,49658.406,49658.968,49672.281,200
6b1d3085-63fa-461e-a3bf-db4cbe1abf59,49672.296,49672.89,49710.312,200
989cc6a5-bdfe-4665-99a4-8233e170a7ec,49710.312,49710.906,49748.968,200
32f44c3b-0eb8-43f2-abad-27b42653a82a,49427.453,49428.046,49463.671,200
cdcb584d-33fb-4b89-9f77-9a1a6f366fb0,49463.75,49464.296,49500.156,200
6db22e01-ad35-4226-81bb-6738efe77b34,49500.234,49500.859,49537.687,200
50d453e1-3457-4b7f-9dfa-87ff54cfe2e0,49537.703,49538.25,49575.468,200
956d7dde-7d68-42a0-a645-595579d35c6f,49575.515,49576.093,49613.187,200
1b183b55-faab-4862-8f4c-47a58c5f1bd3,49613.218,49613.796,49650.937,200
d46c49fe-c117-4635-8bde-6865779a8702,49650.937,49651.578,49680.546,200
edded6cd-b666-42ba-a56a-8ec6f21530db,49680.562,49681.171,49695.718,200
5d3c94f3-2237-4889-8292-fbe47b997318,49695.734,49696.312,49734.484,200
1eb369a5-f18f-4a9e-b81a-11e4f8392dc2,49734.5,49735.062,49750.828,200
49d2146d-c0f0-4de9-b408-bfde6fe1e768,49427.453,49428.046,49437.343,200
1c1ba7c7-3be1-46d3-b1a8-018872a8c3bb,49437.343,49437.921,49473.562,200
8c8cd71b-d2c6-4212-b9fc-5ccc6de6b5d9,49473.578,49474.156,49510.031,200
bc19e171-7710-416e-82f3-6fb7f2c62d8d,49510.046,49510.593,49547.437,200
c987bfd0-b6f1-4512-be99-709ee92a33da,49547.453,49548.281,49585.406,200
8a2d502f-d004-4357-8b46-9741b7cde7a1,49585.421,49585.984,49623.031,200
2d6ada60-7994-46b6-a185-c3e9fa35b5e3,49623.031,49623.625,49660.671,200
378c463b-170b-4107-a45d-d09ed42d8044,49660.687,49661.25,49698.656,200
f5ee1025-0215-46dd-a3cc-e0711adfa055,49698.671,49699.234,49737.406,200
59795b3e-fff7-492e-a18a-b22bd6e22397,49737.406,49737.984,49752.578,200
6b6b5e95-3ada-491a-a896-d9c9df0a7a34,49427.421,49427.843,49463.437,200
11fc00a8-65f6-423c-9241-4f550d1a7342,49463.5,49464.078,49499.812,200
11016e1b-31a4-40a4-99bc-42848e9727a7,49499.859,49500.312,49536.828,200
cd23e3c6-4030-4a14-b7af-710f703fb73a,49536.89,49537.515,49574.515,200
7f9d2311-5691-4b6f-9022-753e30322b94,49574.546,49575.218,49582.875,200
1f1cdb70-d370-4f77-a99c-7bb9499db81a,49582.875,49583.437,49620.453,200
0a61b9a1-c8c0-4397-a6ae-b4652c7e9265,49620.453,49621.031,49658.093,200
eb6aed8a-7365-4c50-9ad1-2f95ceb7476a,49658.109,49658.703,49689.281,200
8c1a9f4c-2014-4c0c-a4c7-1eab4b0ec1c5,49689.296,49689.937,49727.906,200
b53c4038-8035-4f6e-ad64-09cb89418ae5,49727.906,49728.562,49756.406,200
ca33a562-f295-44db-a886-dbe189538cf1,49427.406,49427.812,49444.156,200
bf6d141b-009f-4f6a-886d-67ec11363b26,49444.171,49444.765,49460.656,200
9588a507-4127-4847-813b-b4353b99be7a,49460.656,49461.328,49496.093,200
c1af2f61-a03f-46f5-886a-4a204f49e7c7,49496.125,49496.781,49532.75,200
2042046e-4850-47f3-8354-7f60e0fc2587,49532.765,49533.406,49570.187,200
01b68694-f2ab-43a2-bab9-c7c6e775a2f7,49570.187,49570.843,49607.296,200
e97d2f25-404b-4d88-8de0-2ad401a53b81,49607.296,49607.937,49644.968,200
d5b718ca-63bb-4651-99f1-1d7954198814,49644.984,49645.593,49682.453,200
7bdb3828-eca0-4c7a-9c99-bd8553de93d5,49682.453,49683.078,49720.515,200
9c01717b-222b-47e7-93b0-8904b725cb4b,49720.515,49721.156,49759.171,200
99578823-6164-49ff-b7f0-708857af9d89,49427.437,49427.843,49463.468,200
265e663b-d41e-4d4b-8a90-cc94dda2561f,49463.5,49464.078,49499.781,200
ec1f2b42-dc87-43b1-8e2e-58859d71f507,49499.843,49500.312,49536.812,200
49e0ffb1-fca3-4e1f-a139-ce92e749a78a,49536.875,49537.5,49574.515,200
bde9473d-7df7-43bd-9067-9a541a611292,49574.546,49575.218,49611.953,200
76a410c9-e2d5-41ec-b569-2282a597c9be,49611.984,49612.734,49649.875,200
3fe6ce91-ab2b-4a7b-8bb5-32be7c4d3bd6,49649.89,49650.593,49687.593,200
73299dca-2190-4ad0-a2d9-a89a8a58a054,49687.671,49688.312,49711.187,200
c1f7fb0f-e5cb-44b5-b841-0f5ce5ea0766,49711.203,49711.796,49723.093,200
c694f3b4-9d15-4987-b9d8-d189255a6d01,49723.093,49723.718,49761.609,200
f37f6cd9-ea80-48d8-9edb-e5be001d5310,49427.437,49427.843,49463.437,200
5dba9235-02ca-437f-9305-a1e4dd681d35,49463.484,49464.078,49479.89,200
15d8397d-21ae-4b15-80bd-f093bb44b0cf,49479.937,49480.5,49516.562,200
4c1e4bf4-83b1-40bf-b115-2cd2e7c2c364,49516.562,49517.171,49554.0,200
a5c41a7a-2e6f-4023-b846-6960ded312da,49554.0,49554.656,49591.609,200
250f1a6b-8e8b-4bdd-a193-0a01198140cf,49591.625,49592.234,49629.265,200
5d81bd2f-0980-4a50-827c-479681c5b343,49629.265,49629.875,49648.468,200
d0fa91dc-b09e-4917-b30e-158a31bef18d,49648.468,49649.218,49685.906,200
976857cd-3041-4cb2-9eca-4853e87dc712,49685.906,49686.625,49724.156,200
2c6af723-a5c3-4a11-8763-5d02d46dffb3,49724.171,49724.875,49762.64,200
c6d71ff1-77bd-4a06-af64-28f29831562f,49427.421,49427.843,49463.437,200
4bb431d3-f2d3-4b4c-ad10-53bbdc142300,49463.484,49464.078,49484.781,200
51466ba0-5711-4bbd-9883-afb96f6fbdc7,49484.812,49485.421,49521.5,200
83258353-b48b-45db-8ebe-7fec0496a85a,49521.515,49522.156,49558.968,200
60d206b1-3f86-4997-a56c-22646120a6ea,49558.968,49559.562,49596.5,200
001bd468-667b-436b-987a-9be1c11248d2,49596.531,49597.125,49634.14,200
b8deecdc-2d44-4fd1-9311-68302aaeeee9,49634.156,49634.75,49671.671,200
75ed11dc-db72-472d-ae5d-84b2cd96aaa0,49671.671,49672.281,49709.703,200
a99e6f27-ada1-47bf-8363-88214af66e0e,49709.703,49710.312,49724.562,200
79191218-1926-4cfa-bd91-1049208c053c,49724.562,49725.203,49762.953,200
522df615-dd83-4a79-b8cc-e2970d56c641,49427.421,49427.843,49463.437,200
fc5efacb-a3ee-426d-b511-623ca6d61d28,49463.5,49464.078,49499.796,200
60e61a6f-d839-4b05-8695-2d594bf92d55,49499.859,49500.312,49536.812,200
21e25939-b4ca-4fea-a1a3-70b36784b7c7,49536.89,49537.5,49557.656,200
6fb9bd70-1d66-44a3-a2e4-7f685153e580,49557.734,49558.296,49595.328,200
3f0a6dee-4546-4c22-bfb9-00b0763c2791,49595.328,49595.921,49611.5,200
91adfe93-4f03-4b24-aa11-64a536ba9ad5,49611.515,49612.171,49649.187,200
d24fe926-9de6-46f2-8160-cd36e7b9feae,49649.218,49649.859,49686.625,200
f17c2c07-962d-47b3-a68c-5e8a2c040a80,49686.625,49687.265,49724.875,200
eef1186a-654f-491c-b42a-a842dd56cd9c,49724.875,49725.531,49763.265,200
991f2590-de44-4934-9d35-caacca2378de,49427.437,49428.046,49463.625,200
33a9c95b-be6e-4f01-a8e1-e7f8f8f9b55b,49463.734,49464.296,49500.093,200
5d583878-71ad-4461-8351-305cc85de05f,49500.218,49500.859,49518.671,200
527d89d3-bd8b-425e-8f87-3cf551b10f05,49518.703,49519.281,49556.156,200
770bf978-5772-4b3a-88f4-9449a70ed7e9,49556.171,49556.765,49593.75,200
97e7128f-0046-4295-a5b9-acc656fd9723,49593.75,49594.359,49631.406,200
039c419d-5ca5-4572-ad24-ec8322fd506b,49631.421,49632.0,49668.984,200
ab1e725b-9423-4b49-b65d-d24cec03415a,49669.0,49669.578,49707.062,200
4cfe8e7e-e9b2-4e15-a3d0-e434a13b2b35,49707.062,49707.671,49745.531,200
f9447235-5e27-41a0-80b5-db70bcdf39a0,49745.546,49746.234,49764.453,200
86ca03f6-b187-4701-8aab-33fdf18de040,49427.468,49428.046,49463.656,200
5358cbea-5c86-4703-9e14-2dc778adfee2,49463.734,49464.296,49500.046,200
fac1bef4-e442-4603-9384-4bf52f86029a,49500.203,49500.656,49517.187,200
4c2fa983-75fc-4af1-9b64-eca05f2e2d22,49517.187,49517.781,49546.265,200
929855fa-6869-4fac-9614-f85a01d38e6d,49546.296,49546.859,49584.0,200
608e9f32-2363-455a-b734-46dc1b5a15a4,49584.031,49584.578,49621.578,200
98d478b4-2a85-4497-bd61-7e4b76827d0a,49621.593,49622.156,49659.25,200
aa5f96a5-5c0a-45c9-ae52-e86cdf31141d,49659.25,49659.828,49687.609,200
80d42392-da8c-4d27-8490-8b24e47cbfed,49687.656,49688.312,49726.187,200
d86c265b-631e-41dd-8c8b-6d7780200349,49726.218,49727.0,49764.75,200
7fe21951-6662-48cc-8d99-63064f47ad5c,49427.468,49428.046,49443.515,200
f3ab7ace-daa0-4be6-910e-43d84a729bdc,49443.531,49444.156,49479.609,200
643d7831-1ee0-4756-8743-5946d66684a4,49479.625,49480.234,49516.234,200
81edcbc1-9dc5-4bae-bc12-7d238b43f53e,49516.234,49516.828,49553.718,200
d7d2cfa9-4da4-426c-8153-c0e618d5f71a,49553.734,49554.312,49591.312,200
be1b47c7-39eb-4d34-a0b4-97560901355d,49591.312,49591.921,49628.937,200
1a33ce90-d27d-4571-94b6-b651e62f085b,49628.937,49629.562,49664.484,200
5450d6cd-2193-4740-9fb6-d4026f09f05d,49664.515,49665.093,49687.812,200
3299fac5-9bfa-4657-b981-67b41450c617,49687.828,49688.656,49726.453,200
f5e10cba-9e99-43bf-9a7c-5b2fb483e068,49726.468,49727.312,49765.031,200
