id,start,first_token,end,status
5a0f0938-32f5-49fa-a6a1-55041db91949,48436.312,48436.75,48457.25,200
f064c1b5-ca6b-4876-af86-2fabb0b8d524,48457.265,48457.906,48469.468,200
13b8e72b-8075-40fb-a264-e0b699d41fef,48469.468,48470.046,48492.609,200
e27bffe5-a677-4fd3-90b0-f0810f9dc541,48492.609,48493.171,48516.671,200
e48da72c-046e-4a0e-b147-12b0047f57b2,48516.687,48517.265,48541.015,200
9d11b909-0b9c-4052-86bd-a19c738daeb4,48541.015,48541.562,48555.937,200
0df821fe-0aa1-434e-937b-5d83b24a26f1,48555.968,48556.39,48580.265,200
b729b08f-5f8b-4fd5-88ff-137936a092c7,48580.265,48580.687,48594.828,200
88b40f2f-232e-4da4-ac74-20d6414fce5f,48594.828,48595.437,48619.578,200
4e5c6f09-f136-45d3-9ccc-ef3c919f3088,48619.578,48620.171,48635.515,200
73c7b6e1-843f-476d-a4e8-d8d7b2e69776,48436.312,48436.75,48453.109,200
0a1a055f-25f2-4444-a46b-edf5956933b5,48453.109,48453.75,48475.859,200
62687573-9e00-4683-8b69-bc47f474a48d,48475.859,48476.484,48498.734,200
d51e8aac-f97e-4a3e-8c0b-d4db267bdf5f,48498.734,48499.375,48523.015,200
03e779a7-9b17-4c35-9415-bca95cf88b11,48523.015,48523.656,48537.109,200
d74cccd6-1937-4ae0-980d-679390231360,48537.109,48537.609,48561.25,200
6b03e3ed-ba9a-4d49-9d21-e2fdee82d294,48561.265,48561.781,48575.39,200
95fb98bf-a075-41f6-9ea0-9e251fc59fe0,48575.39,48576.015,48599.781,200
4c61f7f5-31ef-410d-a276-d161126caa04,48599.781,48600.39,48624.453,200
a3211740-1230-49e4-9470-7e295b9b6c43,48624.453,48625.078,48635.859,200
a5bd50b8-84c1-4c4f-a606-da904632d74e,48436.312,48436.75,48459.062,200
2f080f61-c4d5-4a9e-94d7-9b04939e0904,48459.109,48459.531,48473.5,200
2fecdbc7-19b6-4f4d-89ae-ce26cae2203c,48473.515,48474.125,48496.5,200
82086028-f650-4652-91c2-c09d716b7668,48496.5,48497.093,48520.703,200
61476753-eb17-4000-8f7a-85402c2391df,48520.703,48521.312,48541.718,200
6ae7025f-d5c5-41d0-b0f5-2e74c1ce1719,48541.734,48542.296,48565.937,200
55ac8075-80c0-4220-b7f9-74aeca0ab96f,48565.937,48566.531,48583.796,200
d867662c-870b-45d6-ba13-880448bce077,48583.796,48584.296,48589.75,200
d5613d2c-0026-4075-acb1-4662ebdc42d0,48589.75,48590.296,48614.531,200
8fc0c084-8ce4-4f83-b5ef-5f6362da950d,48614.531,48615.109,48638.953,200
39e6a2db-0b3c-4ae3-bb22-648c5095fa6c,48436.312,48436.75,48459.078,200
9d3709e8-2ca6-4690-84c7-8d155957b06e,48459.125,48459.546,48482.765,200
08c6ef57-78fd-4287-9024-d49a22000ea9,48482.781,48483.265,48506.546,200
0623810c-8c3a-4cb1-a30d-a4d6d608538f,48506.578,48507.109,48531.375,200
bf2f8f77-cb35-4a03-b127-3f5fbe012495,48531.421,48531.921,48549.468,200
310a8ec1-546a-4342-865c-c18ab2a7aff3,48549.5,48550.109,48573.734,200
d41a098f-4152-4a13-bc92-8a3bc7bc9ec0,48573.734,48574.359,48598.109,200
841fc2c2-b052-4420-87c9-16420236b0aa,48598.109,48598.718,48606.921,200
e8db8faa-bee9-4aac-be4a-0fbfada4ed94,48606.921,48607.437,48631.562,200
d8939356-f117-4f74-ac89-67e333819172,48631.562,48632.078,48644.89,200
0389344f-01a2-4024-af4a-28ae2f3c89e2,48436.312,48436.75,48459.078,200
c8f0b5fc-7d77-47ad-9493-04fcde9b4426,48459.109,48459.531,48482.765,200
9dc3e166-3346-44df-a861-755f147b2e10,48482.781,48483.25,48506.531,200
828cbe5c-52ef-4245-9961-257f91ddf46e,48506.578,48507.093,48531.375,200
f1ec8fee-f4fb-4ece-95ed-01e9593a4ef6,48531.421,48531.921,48555.625,200
9532fafb-d978-437c-885a-9f3b5d6d3df4,48555.656,48556.109,48580.015,200
9ee19f9b-2ff1-49cf-98e3-e8a94fa24360,48580.031,48580.531,48604.64,200
4c489f7c-a79e-4f68-8826-0debe63e6daa,48604.64,48605.046,48607.953,200
7f6dc335-84cc-4152-8e13-5a313bfaaba9,48607.968,48608.468,48621.781,200
c5b5720f-4fe1-4107-b4d3-970dcbbaeef6,48621.796,48622.406,48646.062,200
ad6423ec-c00e-437b-9dd9-2ae0cebb891b,48436.312,48436.75,48459.046,200
ff7b9de7-0049-4a8b-a068-216eeccd968a,48459.093,48459.531,48464.031,200
649e02df-3735-491e-a4c6-3d01cef0a423,48464.031,48464.515,48487.359,200
0a7f782c-5ec3-4412-afde-4592c3d410eb,48487.359,48487.859,48511.281,200
199a47cd-9e76-4fec-96a2-4cab17e134bc,48511.281,48511.796,48535.765,200
8dfa1444-f0e5-43ec-a966-3641a4886806,48535.781,48536.25,48559.89,200
5b162f43-6d2d-48cd-b763-81d856a8d255,48559.89,48560.39,48572.687,200
fa177956-4809-4de6-87ff-4444f17840cb,48572.703,48573.312,48597.062,200
ffdfb95b-04cd-413e-9abe-03b74d07c7b0,48597.078,48597.687,48621.796,200
e3950df7-43a2-4b3b-be9f-388b723ac255,48621.796,48622.406,48646.078,200
a222c831-a460-4247-b838-0a483d814efa,48436.312,48436.75,48459.078,200
19456ba3-758d-4e63-83f5-cf2ce9cdf164,48459.125,48459.546,48482.765,200
f4a75863-1d25-4905-821f-7da8cfe1e764,48482.781,48483.265,48488.171,200
6dd489f1-6370-4898-a618-197645dd3e83,48488.187,48488.671,48512.14,200
