id,start,first_token,end,status
c4fec691-a181-407f-abb2-15d8244638da,128962.578,128963.484,129024.484,200
67307aef-16d3-4e13-a087-de2d9014cd61,129024.656,129025.296,129086.421,200
5c6adbd2-296c-4906-af8a-17a186fd0079,129086.562,129087.984,129149.453,200
8015a732-a03e-4ccf-8866-aa84656e52ca,129149.671,129150.89,129214.14,200
ff1f01d4-ab48-4435-8f0b-d012648af800,129214.218,129215.468,129246.156,200
02aafe49-c0cf-4c60-9389-fcfb6c7a4834,129246.171,129253.953,129274.437,200
036f4e54-cbd3-4ad6-b0f8-90b4ec60bad4,129274.437,129277.703,129340.968,200
d866dcb2-4763-4bb2-a047-03e80196df3a,129341.015,129342.875,129406.031,200
959f26b9-dc04-4b54-8339-14dfa7bb82ed,129406.031,129407.843,129444.359,200
dfd7e9e4-4dcc-4829-8fe3-dbe0fbe854e0,129444.375,129448.906,129514.203,200
b9acaed4-9e4e-4517-b353-23198c766477,128962.656,128963.562,129025.25,200
514ec23e-cb84-47d8-afb0-9b341534133f,129025.359,129025.984,129087.984,200
6bdd4893-b7f3-4e15-b989-c8abe62fc130,129088.015,129088.64,129150.89,200
3b607904-0298-4c56-b870-eb0c22df6e45,129150.921,129151.75,129214.765,200
546d1b80-077f-4da9-bc08-9813eaaff1a2,129214.796,129215.687,129278.687,200
acca691e-c52a-47f4-9340-e51382de95cf,129278.703,129279.75,129307.375,200
0e854c5c-6cad-40e3-993c-edced97f1839,129307.375,129312.187,129343.796,200
78612873-6fe9-4cde-82ab-b2f7df40e821,129343.828,129345.062,129379.765,200
90ff6dbd-98bd-4a78-88b7-9a257fc380dc,129379.765,129386.156,129450.359,200
ec035f3a-69a6-410f-94ef-74126e69f6d7,129450.359,129455.453,129520.609,200
866b0304-bad2-4b02-8345-58664a7670d2,128962.578,128963.484,129024.406,200
36576685-637c-428b-ba2c-916aa2c42075,129024.656,129025.281,129086.437,200
5d74d5bb-8117-4980-a6bb-fa157f5ed23f,129086.625,129088.015,129149.453,200
b5e506d9-8b88-47bf-9c32-350243a3209b,129149.687,129150.906,129214.14,200
a0dff8c8-eabf-44c8-be5d-74a6fcef876d,129214.234,129215.468,129278.484,200
280147d4-12c8-41c0-9119-ad1626582c80,129278.546,129279.718,129343.625,200
cfa50962-d256-45bb-ab4d-7fc8e18b9904,129343.734,129344.875,129360.937,200
cd079387-5169-48d8-8aa0-82f219a8d74f,129360.953,129367.625,129383.671,200
05e0036c-7490-401a-baee-7e785b453608,129383.687,129389.0,129453.281,200
2edcda9b-9312-4183-ab3e-e8a8bc5b417b,129453.281,129458.0,129523.5,200
18ad19bc-244a-4142-8be5-558178c4501d,128962.671,128963.546,129025.234,200
2696b599-c354-4324-a5b2-a8c75c713be1,129025.562,129026.265,129088.125,200
2b6e2b89-ed6c-4e19-ae12-839d833d1572,129088.218,129088.89,129151.328,200
6df474ff-055a-4a9f-9e12-a5fbc43f29df,129151.359,129152.359,129167.093,200
6873eee0-14b0-4470-9d6e-b66a5a67b576,129167.125,129177.781,129241.125,200
60f43a63-b945-4a7f-9cee-a099bb66efb5,129241.125,129248.312,129312.187,200
7a841865-09fe-4130-a519-0ebe08084d1a,129312.187,129318.984,129358.359,200
fbf2a48a-a32c-43e0-8aa9-61911738c447,129358.39,129365.625,129429.671,200
680576df-d603-42b8-8964-d3ec374d449e,129429.703,129434.75,129459.109,200
5765535a-8638-4d1b-8fcc-edde67f33c54,129459.109,129462.671,129527.875,200
4bcbb6c3-c2e9-4850-bdec-bf82b4da94a0,128962.593,128963.546,129025.234,200
a127ea08-fb2f-46a5-8352-48a0d7bc625d,129025.64,129026.265,129088.156,200
ae056549-ce0f-4c1b-b226-f3612734d513,129088.234,129089.171,129151.75,200
32751e06-ee9f-4888-a6fe-e2cebd975b2f,129151.796,129168.125,129188.515,200
17ba0b11-500d-4e24-b1b2-259fb1375cc9,129188.515,129195.25,129258.171,200
7b2f1ad0-f11a-4de9-b9dd-1e73c6bf9e6e,129258.187,129266.625,129330.109,200
b58d54d6-5002-4546-9962-6cfb2e7eb5f8,129330.125,129334.0,129347.75,200
18b2e7f1-3d43-4d90-bac1-67efc4b54eb7,129347.781,129358.39,129394.375,200
7526b282-6274-44c1-87da-ed032d1ddefd,129394.39,129397.5,129462.015,200
4109ba98-4c3a-4124-8357-1d275a4a6dc5,129462.031,129465.843,129531.062,200
3acfe99b-f4dc-4d46-9bbb-cdc5dc8f7e88,128962.609,128963.546,129025.218,200
25cef620-3b6f-49bd-bf1d-26220010cf01,129025.421,129025.984,129087.984,200
d59fa084-ce86-4ced-bfd4-efc4e5b39533,129088.031,129088.64,129150.906,200
f0d2f8bc-8feb-4f1b-9125-091feda82fd1,129150.937,129152.031,129169.078,200
17a5d14c-9c4a-41ed-b97a-0b22bf9135d8,129169.078,129177.781,129241.125,200
00afea83-ab0c-4f48-8de3-cb4398149466,129241.125,129248.312,129285.218,200
d332c3cb-7427-48a8-a056-09b34da59771,129285.25,129294.156,129358.39,200
6c0e31c2-621a-48fe-9930-6e801722bbbf,129358.39,129365.625,129429.703,200
4ba423d7-9d8d-4aa5-8146-7284f18edbf9,129429.703,129435.781,129501.265,200
194ca3c4-f6db-4ed1-9517-e9d11cfe5c69,129501.265,129504.859,129532.14,200
fe8ffaa2-6956-47ec-afa8-0b16141bc7f1,128962.562,128963.328,129024.453,200
d71827be-301d-4f2c-82e9-372448a6fe63,129024.625,129025.281,129086.468,200
2bb29fbe-5558-46f8-9841-5701720f4951,129086.625,129088.0,129149.453,200
370a3370-ba42-4443-bad5-aa4030c45226,129149.75,129150.906,129214.14,200
9b99aab5-eea5-48ad-a69b-ae09fc7f89ef,129214.171,129215.468,129243.031,200
31c14460-c64f-46b5-98fc-9e2ab0321db7,129243.062,129251.328,129314.64,200
0f21b396-3226-4fd6-a428-83bfb49f72e5,129314.64,129321.125,129331.218,200
cfc2503d-169c-4f69-b3f4-af473fa1e9a9,129331.218,129335.453,129399.312,200
99ce9bf2-a35f-4399-8f10-691a34086fb5,129399.328,129403.562,129468.218,200
23898dd0-6651-4700-9753-70114a3de9b1,129468.25,129472.093,129537.062,200
abaeb2d9-e58a-4eed-a2e5-a5bcf4942166,128962.562,128963.328,129024.531,200
bf4061df-92a5-4601-8869-1407c832084e,129024.671,129025.562,129086.75,200
649a5b89-f932-4804-8489-5a555011f3a2,129086.765,129088.343,129150.515,200
8cce8886-91c5-4dd4-814c-1ec1e3f2746f,129150.546,129151.75,129214.781,200
5bddf438-cf3f-47d4-814f-4bc2a2ceafc5,129214.812,129215.984,129279.046,200
05c5fe5e-05f5-4883-9b07-bc3de72883db,129279.046,129280.25,129295.765,200
bb21f495-b6e3-4ba9-93d8-939c72d606e8,129295.765,129302.765,129366.625,200
a83dbf13-8a3e-4f1c-b3ac-aa1b90bf9ec6,129366.64,129373.5,129437.156,200
60c61874-880c-4e90-a9b2-ddaaf2a71fec,129437.171,129442.734,129470.828,200
fd2b80f5-bd74-450b-b149-bf46477814b3,129470.859,129472.5,129537.812,200
48e0b916-b059-40c0-bc1b-9cc51281c50b,128962.531,128963.265,129024.484,200
c0b64006-a914-4008-ba7f-d0e7e9de39e2,129024.656,129025.281,129075.203,200
7e65c65f-1369-4988-8c66-1cb1c7599a51,129075.281,129083.39,129144.578,200
fa9b671a-91e5-4609-b06b-d2bb1a368cd4,129144.656,129149.906,129212.921,200
29690ff8-9db2-4816-8a75-2e73c5f8aed0,129212.953,129214.328,129277.328,200
9e4cb41f-0ff4-4234-a694-6504d5527ba2,129277.343,129278.671,129307.156,200
c043dfe9-219e-46b1-8781-8be8dfcff716,129307.171,129312.187,129339.875,200
07f0f0b4-95b5-488c-838d-267e080c23a3,129339.875,129342.5,129405.703,200
7b9fd9af-a705-414b-8762-6074e99f2bfb,129405.734,129407.843,129472.468,200
9105bf34-4be9-476d-b005-bf6f72fdd371,129472.5,129474.281,129539.265,200
b2ecb31b-2de6-419a-9502-e7082e481edc,128962.531,128963.265,129024.421,200
8f2640a2-e755-47a0-bb05-2bcd53f4cb41,129024.609,129025.281,129086.406,200
2c9097e4-0cf5-4b77-8338-41e1e75eeff4,129086.593,129088.015,129149.734,200
f937e885-c02b-4d04-a5af-394af5488abe,129149.796,129151.343,129210.937,200
3bd41640-a1f4-4f72-8955-a1183971c717,129210.953,129214.14,129276.593,200
0b52dbd8-321b-41c1-b3a4-89f01eb2181f,129276.609,129277.703,129312.515,200
56ace690-1a56-4703-ac71-ddbe4826498a,129312.546,129318.984,129382.953,200
e6fa470f-a316-480e-a10c-cb6186f923c8,129382.968,129388.281,129452.531,200
ded49500-93c7-46cc-b359-eda41317945e,129452.546,129457.64,129480.578,200
b023eeb6-42b4-4d2f-9424-b30d6f8b4080,129480.609,129487.515,129544.046,200
39df56f5-58a0-43ad-b366-21a1e5ea79c4,128962.578,128963.484,129024.406,200
f00537dd-eccd-449c-b170-a5d5ee59a25e,129024.609,129025.281,129086.406,200
682f069d-7653-40f8-b6f2-879da9eb1324,129086.546,129088.015,129149.453,200
83a03ea9-61ad-4ec6-82d2-8212952b3c00,129149.64,129150.906,129214.14,200
d18bc1e1-5f26-4b64-a196-b6d3caa2ddfd,129214.203,129215.453,129278.484,200
7e5c12b3-269e-41ba-a47b-7c7effb67796,129278.562,129279.734,129343.687,200
cd1aadc9-5886-40e6-ab99-63dc1ea42743,129343.734,129344.89,129408.203,200
1626e80f-b123-4939-945f-61181f0cf382,129408.296,129409.421,129431.015,200
57920582-e926-4c6a-9346-a969b98e9e6e,129431.015,129436.828,129502.312,200
fb0819fc-554c-4a74-b3e5-6631093278c7,129502.328,129505.921,129546.718,200
504bbd85-6aa3-4a2b-8ba0-5f901dba4420,128962.578,128963.484,129024.406,200
9d4c9759-a68f-4bab-8cd0-245da816a291,129024.625,129025.281,129086.437,200
c06b3bcb-7b52-47e5-9fc6-78b2a161dc2c,129086.593,129088.0,129149.437,200
545344c6-86fe-48a5-a58f-f76c015ba654,129149.593,129150.906,129214.14,200
bc7e510c-2213-452c-a22b-383dbee4e689,129214.234,129215.453,129278.484,200
5f9bc75c-fc0c-46bd-b643-0c422f43fb84,129278.546,129279.734,129306.625,200
776be94e-37e3-4349-8301-cd6cd8d29598,129306.656,129312.187,129375.906,200
c250cd61-bf9f-4c2e-ad8e-a6cd684f9c92,129375.906,129380.828,129444.906,200
0b2e9e9f-d327-4ceb-b9bc-58c0a054446c,129444.906,129450.343,129515.937,200
